source,extension,stressor,region,sector,year,original_value,corrected_value,correction_method,fit_window,correction_reason,replaced_nonzero_source,prediction_clipped_to_zero,basis_label,delta,abs_delta,abs_pct_change
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Meat products nec,2021,0.0,71.91068884342027,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,71.91068884342027,71.91068884342027,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Membership organisation services n.e.c. (91),2021,0.21898,52.444335503342806,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,True,False,positive_factor_inputs_sum_by_region_sector,52.225355503342804,52.225355503342804,238.49372318633118
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Motor Gasoline,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,"Motor vehicles, trailers and semi-trailers (34)",2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,N-fertiliser,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Naphtha,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,"Natural gas and services related to natural gas extraction, excluding surveying",2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Non-specified Petroleum Products,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Nuclear fuel,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Office machinery and computers (30),2021,0.0,2.8962329207171575,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,2.8962329207171575,2.8962329207171575,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Oil seeds,2021,0.046429,5211.3806591914035,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,True,False,positive_factor_inputs_sum_by_region_sector,5211.334230191404,5211.334230191404,112243.08579102294
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Oil/hazardous waste for treatment: incineration,2021,0.0,209.06297574662233,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,209.06297574662233,209.06297574662233,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Other Bituminous Coal,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Other business services (74),2021,0.054836,32.83529673874642,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,True,False,positive_factor_inputs_sum_by_region_sector,32.78046073874642,32.78046073874642,597.7908807853676
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Other land transportation services,2021,0.0,17.603762301041222,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,17.603762301041222,17.603762301041222,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Other non-ferrous metal products,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Other non-metallic mineral products,2021,0.0,242.23148186550503,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,242.23148186550503,242.23148186550503,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Other services (93),2021,0.073575,161.08685173960401,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,True,False,positive_factor_inputs_sum_by_region_sector,161.013276739604,161.013276739604,2188.423740939232
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Other transport equipment (35),2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Other waste for treatment: waste water treatment,2021,0.0,114.9962194520885,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,114.9962194520885,114.9962194520885,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,P- and other fertiliser,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Paper and paper products,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Paper and wood waste for treatment: composting and land application,2021,0.0,851.1132445964549,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,851.1132445964549,851.1132445964549,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Paper for treatment: landfill,2021,0.0,1803.348134763712,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,1803.348134763712,1803.348134763712,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Paper waste for treatment: biogasification and land application,2021,0.0,1576.1340069689595,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,1576.1340069689595,1576.1340069689595,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Paper waste for treatment: incineration,2021,0.0,1491.8314195017647,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,1491.8314195017647,1491.8314195017647,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Pigs,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Plastic waste for treatment: incineration,2021,0.0,279.4079768326378,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,279.4079768326378,279.4079768326378,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Plastic waste for treatment: landfill,2021,0.0,1023.5644008562208,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,1023.5644008562208,1023.5644008562208,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,"Plastics, basic",2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Post and telecommunication services (64),2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Poultry,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Precious metals,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Printed matter and recorded media (22),2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Private households with employed persons (95),2021,0.021088,112.09667485533276,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,True,False,positive_factor_inputs_sum_by_region_sector,112.07558685533276,112.07558685533276,5314.661743898557
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Processed rice,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,True,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,"Products of forestry, logging and related services (02)",2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Products of meat cattle,2021,0.0,20.399097945543005,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,20.399097945543005,20.399097945543005,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Products of meat pigs,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,True,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Products of meat poultry,2021,0.0,72.43255339708706,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,72.43255339708706,72.43255339708706,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Public administration and defence services; compulsory social security services (75),2021,8.2249,3322.796330128111,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,True,False,positive_factor_inputs_sum_by_region_sector,3314.571430128111,3314.571430128111,402.9923075208344
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Pulp,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,"Radio, television and communication equipment and apparatus (32)",2021,0.0,0.005173812812618385,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.005173812812618385,0.005173812812618385,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Railway transportation services,2021,0.0,2.326869310803642,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,2.326869310803642,2.326869310803642,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Raw milk,2021,1.236,180144.23209945214,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,True,False,positive_factor_inputs_sum_by_region_sector,180142.99609945214,180142.99609945214,145746.76059826225
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Real estate services (70),2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,"Recreational, cultural and sporting services (92)",2021,0.061806,26.496119174712966,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,True,False,positive_factor_inputs_sum_by_region_sector,26.434313174712965,26.434313174712965,427.698171289405
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Refinery Gas,2021,0.0,0.0,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,0.0,0.0,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Renting services of machinery and equipment without operator and of personal and household goods (71),2021,0.0,1.0770831427759981,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,1.0770831427759981,1.0770831427759981,
exiobase_3102_pxp,nutrients,P - agriculture - water,CH,Research and development services (73),2021,0.0,46.65619403256744,ols_level,1995-2020,CH correction: 2021 and 2022 extension data are incoherently too small.,False,False,positive_factor_inputs_sum_by_region_sector,46.65619403256744,46.65619403256744,
